,ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,chutes_mandante,chutes_no_alvo_mandante,posse_de_bola_mandante,passes_mandante,precisao_passes_mandante,faltas_mandante,cartao_amarelo_mandante,cartao_vermelho_mandante,impedimentos_mandante,escanteios_mandante,chutes_visitante,chutes_no_alvo_visitante,posse_de_bola_visitante,passes_visitante,precisao_passes_visitante,faltas_visitante,cartao_amarelo_visitante,cartao_vermelho_visitante,impedimentos_visitante,escanteios_visitante
84,5071,9,28/6/2015,15:59,Palmeiras,Sao Paulo,4-2-3-1,4-2-3-1,M. de Oliveira Santos,J. Osorio,Palmeiras,Allianz Parque,4,0,SP,SP,13.0,0.0,40%,344.0,,18.0,1.0,0.0,2.0,8.0,9.0,0.0,60%,503.0,,14.0,3.0,0.0,3.0,2.0
85,5072,9,28/6/2015,15:59,Goias,Fluminense,4-2-2-2,4-2-3-1,A. César,E. Alves Moreira,Fluminense,Estádio do Governo do Estado de Goiás (Serra Dourada),1,2,GO,RJ,19.0,6.0,46%,371.0,,15.0,2.0,0.0,6.0,13.0,10.0,5.0,54%,443.0,,12.0,2.0,1.0,1.0,3.0
86,5073,9,28/6/2015,16:02,Ponte Preta,Athletico-PR,4-2-3-1,4-2-3-1,A. Ferreira,M. Mendes,Ponte Preta, Moisés Lucarelli,2,1,SP,PR,14.0,0.0,52%,408.0,,16.0,1.0,0.0,2.0,6.0,18.0,0.0,48%,371.0,,27.0,2.0,0.0,1.0,5.0
87,5074,9,28/6/2015,16:03,Coritiba,Cruzeiro,4-1-3-2,4-2-3-1,N. da Silveira Júnior,V. Luxemburgo da Silva,Coritiba, Couto Pereira,1,0,PR,MG,12.0,0.0,49%,362.0,,22.0,5.0,0.0,4.0,3.0,11.0,0.0,51%,373.0,,15.0,5.0,0.0,3.0,2.0
88,5075,9,28/6/2015,18:31,Vasco,Flamengo,4-4-2,4-2-3-1,C. Juarez Roth,C. Borges dos Santos,Vasco,Arena Pantanal,1,0,RJ,RJ,6.0,0.0,32%,255.0,,18.0,4.0,0.0,1.0,2.0,6.0,0.0,68%,535.0,,10.0,0.0,0.0,7.0,10.0
89,5076,9,28/6/2015,18:31,Internacional,Santos,4-2-2-2,4-2-3-1,D. Aguirre Camblor,M. Fernandes,Internacional,Estádio José Pinheiro Borda,1,0,RS,SP,12.0,0.0,61%,506.0,,4.0,3.0,0.0,2.0,8.0,16.0,0.0,39%,324.0,,12.0,2.0,1.0,3.0,7.0
90,5077,10,1/7/2015,19:31,Sport,Internacional,4-2-3-1,4-2-2-2,E. Baptista,D. Aguirre Camblor,Sport,Adelmar da Costa Carvalho,3,0,PE,RS,13.0,0.0,40%,322.0,,13.0,2.0,0.0,2.0,6.0,12.0,0.0,60%,469.0,,8.0,2.0,1.0,3.0,7.0
91,5078,10,1/7/2015,19:31,Vasco,Avai,4-4-2,4-2-3-1,C. Juarez Roth,G. Kleina,Vasco,Estádio Vasco da Gama,1,0,RJ,SC,13.0,0.0,48%,375.0,,16.0,3.0,1.0,6.0,6.0,13.0,0.0,52%,404.0,,11.0,2.0,1.0,1.0,6.0
92,5079,10,1/7/2015,21:00,Palmeiras,Chapecoense,4-2-3-1,4-3-2-1,M. de Oliveira Santos,V. Eutrópio,Palmeiras,Allianz Parque,2,0,SP,SC,16.0,0.0,48%,428.0,,15.0,0.0,0.0,4.0,2.0,8.0,0.0,52%,472.0,,17.0,3.0,0.0,2.0,3.0
93,5080,10,1/7/2015,21:00,Atletico-MG,Coritiba,4-2-3-1,4-2-2-2,L. Culpi,N. da Silveira Júnior,Atletico-MG,Estádio Raimundo Sampaio,2,0,MG,PR,16.0,0.0,60%,564.0,,8.0,3.0,0.0,6.0,3.0,10.0,0.0,40%,394.0,,11.0,5.0,0.0,5.0,4.0
94,5081,10,1/7/2015,22:01,Joinville,Flamengo,4-2-3-1,4-4-2,A. Batista,C. Borges dos Santos,Flamengo,Arena Joinville,0,1,SC,RJ,8.0,0.0,63%,580.0,,14.0,3.0,0.0,1.0,3.0,11.0,0.0,37%,337.0,,11.0,2.0,0.0,4.0,3.0
95,5082,10,1/7/2015,22:00,Gremio,Cruzeiro,4-2-3-1,4-2-3-1,R. Machado Marques,V. Luxemburgo da Silva,Gremio,Arena do Grêmio,1,0,RS,MG,22.0,0.0,58%,478.0,,21.0,5.0,0.0,1.0,13.0,14.0,0.0,42%,353.0,,21.0,6.0,0.0,0.0,2.0
96,5083,10,1/7/2015,22:01,Athletico-PR,Sao Paulo,4-2-3-1,4-3-1-2,M. Mendes,J. Osorio,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,SP,11.0,0.0,46%,432.0,,17.0,2.0,0.0,1.0,4.0,10.0,0.0,54%,501.0,,8.0,0.0,0.0,3.0,2.0
97,5084,10,2/7/2015,19:33,Corinthians,Ponte Preta,4-2-3-1,4-2-3-1,A. Bacchi,A. Ferreira,Corinthians,Neo Química Arena,2,0,SP,SP,17.0,0.0,46%,468.0,,5.0,1.0,0.0,0.0,5.0,11.0,0.0,54%,522.0,,12.0,2.0,0.0,2.0,5.0
98,5085,10,2/7/2015,19:29,Figueirense,Goias,4-3-1-2,4-3-1-2,A. Fucks,A. César,Figueirense, Orlando Scarpelli,3,1,SC,GO,10.0,0.0,46%,395.0,,17.0,1.0,1.0,1.0,1.0,16.0,0.0,54%,443.0,,20.0,2.0,0.0,1.0,4.0
99,5086,10,2/7/2015,20:59,Fluminense,Santos,4-2-3-1,4-2-3-1,E. Alves Moreira,M. Fernandes,Fluminense, Maracanã,2,1,RJ,SP,8.0,0.0,52%,442.0,,7.0,2.0,0.0,1.0,1.0,9.0,0.0,48%,424.0,,21.0,3.0,0.0,1.0,3.0
100,5087,11,4/7/2015,15:01,Coritiba,Joinville,4-4-2,4-2-3-1,N. da Silveira Júnior,A. Batista,-, Couto Pereira,0,0,PR,SC,12.0,0.0,59%,454.0,,22.0,1.0,0.0,4.0,5.0,6.0,0.0,41%,333.0,,17.0,2.0,0.0,2.0,4.0
101,5088,11,4/7/2015,21:03,Chapecoense,Vasco,4-3-2-1,4-2-3-1,V. Eutrópio,C. Juarez Roth,Chapecoense,Arena Condá,1,0,SC,RJ,19.0,0.0,68%,508.0,,12.0,1.0,0.0,2.0,14.0,7.0,0.0,32%,261.0,,12.0,1.0,2.0,0.0,4.0
102,5089,11,4/7/2015,21:01,Cruzeiro,Athletico-PR,4-2-3-1,4-2-3-1,V. Luxemburgo da Silva,M. Mendes,Cruzeiro, Mineirão,2,0,MG,PR,18.0,0.0,54%,424.0,,10.0,0.0,0.0,1.0,6.0,5.0,0.0,46%,370.0,,18.0,2.0,1.0,1.0,4.0
103,5090,11,5/7/2015,11:02,Avai,Sport,4-1-2-1-2,4-2-3-1,G. Kleina,E. Baptista,-,  Ressacada,2,2,SC,PE,13.0,0.0,37%,293.0,,16.0,5.0,1.0,4.0,5.0,11.0,0.0,63%,500.0,,14.0,2.0,0.0,2.0,9.0
104,5091,11,5/7/2015,15:59,Goias,Corinthians,4-2-2-2,4-2-3-1,A. César,A. Bacchi,-,Estádio do Governo do Estado de Goiás (Serra Dourada),0,0,GO,SP,6.0,0.0,38%,382.0,,12.0,2.0,0.0,3.0,5.0,14.0,0.0,62%,605.0,,12.0,2.0,0.0,1.0,7.0
105,5092,11,5/7/2015,16:03,Sao Paulo,Fluminense,4-2-3-1,4-3-2-1,J. Osorio,E. Alves Moreira,-, Morumbi,0,0,SP,RJ,14.0,0.0,60%,492.0,,18.0,1.0,0.0,3.0,7.0,7.0,0.0,40%,333.0,,16.0,2.0,0.0,2.0,4.0
106,5093,11,5/7/2015,16:02,Santos,Gremio,4-2-3-1,4-2-3-1,M. Fernandes,R. Machado Marques,Gremio,Estádio Urbano Caldeira,1,3,SP,RS,7.0,0.0,41%,462.0,,13.0,3.0,1.0,0.0,1.0,17.0,0.0,59%,654.0,,12.0,1.0,0.0,2.0,2.0
107,5094,11,5/7/2015,18:28,Ponte Preta,Palmeiras,4-2-3-1,4-2-3-1,A. Ferreira,M. de Oliveira Santos,Palmeiras,Arena Pantanal,0,2,SP,SP,19.0,0.0,53%,506.0,,12.0,3.0,0.0,1.0,1.0,9.0,0.0,47%,464.0,,22.0,3.0,0.0,1.0,5.0
108,5095,11,5/7/2015,18:29,Flamengo,Figueirense,4-2-3-1,4-4-2,C. Borges dos Santos,A. Fucks,Figueirense, Maracanã,1,2,RJ,SC,12.0,0.0,62%,549.0,,9.0,3.0,0.0,4.0,8.0,9.0,0.0,38%,346.0,,20.0,2.0,0.0,3.0,5.0
109,5096,11,5/7/2015,18:31,Internacional,Atletico-MG,4-2-3-1,4-2-3-1,D. Aguirre Camblor,L. Culpi,Atletico-MG,Estádio José Pinheiro Borda,1,3,RS,MG,11.0,0.0,46%,452.0,,5.0,1.0,1.0,5.0,6.0,19.0,0.0,54%,537.0,,11.0,3.0,0.0,0.0,4.0
110,5097,12,8/7/2015,19:32,Chapecoense,Gremio,4-3-2-1,4-2-3-1,V. Eutrópio,R. Machado Marques,Chapecoense,Arena Condá,1,0,SC,RS,12.0,0.0,41%,365.0,,8.0,1.0,0.0,0.0,5.0,10.0,0.0,59%,529.0,,7.0,2.0,0.0,3.0,8.0
111,5098,12,8/7/2015,19:29,Goias,Santos,4-3-1-2,4-2-3-1,J. Camargo,M. Fernandes,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),4,1,GO,SP,14.0,0.0,41%,374.0,,7.0,0.0,0.0,1.0,7.0,8.0,0.0,59%,546.0,,8.0,3.0,0.0,1.0,5.0
112,5099,12,8/7/2015,19:32,Coritiba,Ponte Preta,4-2-3-1,4-2-3-1,N. da Silveira Júnior,A. Ferreira,-, Couto Pereira,0,0,PR,SP,19.0,0.0,52%,422.0,,18.0,4.0,0.0,1.0,7.0,8.0,0.0,48%,396.0,,17.0,6.0,0.0,6.0,2.0
113,5100,12,8/7/2015,21:02,Figueirense,Joinville,4-3-1-2,4-2-2-2,A. Fucks,A. Batista,Joinville, Orlando Scarpelli,0,2,SC,SC,13.0,0.0,52%,337.0,,11.0,1.0,0.0,2.0,7.0,11.0,0.0,48%,325.0,,21.0,2.0,0.0,0.0,10.0
114,5101,12,8/7/2015,20:58,Palmeiras,Avai,4-2-3-1,4-4-2,M. de Oliveira Santos,G. Kleina,Palmeiras,Allianz Parque,3,0,SP,SC,18.0,0.0,57%,430.0,,12.0,2.0,0.0,2.0,11.0,12.0,0.0,43%,329.0,,11.0,6.0,0.0,1.0,2.0
115,5102,12,8/7/2015,21:58,Atletico-MG,Sport,4-2-3-1,4-2-3-1,L. Culpi,E. Baptista,Atletico-MG, Mineirão,2,1,MG,PE,12.0,0.0,54%,462.0,,17.0,2.0,0.0,7.0,9.0,10.0,0.0,46%,404.0,,12.0,2.0,0.0,0.0,5.0
116,5103,12,8/7/2015,21:59,Internacional,Flamengo,4-2-3-1,4-3-2-1,D. Aguirre Camblor,C. Borges dos Santos,Flamengo,Estádio José Pinheiro Borda,1,2,RS,RJ,9.0,0.0,60%,563.0,,17.0,3.0,0.0,2.0,3.0,8.0,0.0,40%,385.0,,19.0,2.0,0.0,5.0,2.0
117,5104,12,8/7/2015,22:00,Vasco,Sao Paulo,4-1-2-1-2,4-2-3-1,C. Juarez Roth,J. Osorio,Sao Paulo,Estádio Nacional de Brasília,0,4,RJ,SP,14.0,0.0,48%,475.0,,12.0,3.0,0.0,0.0,8.0,10.0,0.0,52%,507.0,,10.0,0.0,0.0,4.0,2.0
118,5105,12,9/7/2015,19:29,Corinthians,Athletico-PR,4-2-3-1,4-2-3-1,A. Bacchi,M. Mendes,Corinthians,Neo Química Arena,2,0,SP,PR,8.0,0.0,47%,453.0,,6.0,1.0,0.0,1.0,3.0,11.0,0.0,53%,478.0,,13.0,2.0,0.0,3.0,8.0
119,5106,12,9/7/2015,21:00,Fluminense,Cruzeiro,4-2-3-1,4-2-3-1,E. Alves Moreira,V. Luxemburgo da Silva,Fluminense, Maracanã,1,0,RJ,MG,15.0,0.0,39%,297.0,,10.0,2.0,0.0,5.0,6.0,8.0,0.0,61%,454.0,,15.0,2.0,0.0,1.0,5.0
120,5107,13,11/7/2015,18:29,Santos,Figueirense,4-2-3-1,4-4-2,D. Silvestre Júnior,A. Fucks,Santos,Estádio Urbano Caldeira,3,0,SP,SC,14.0,0.0,48%,391.0,,12.0,1.0,0.0,2.0,6.0,5.0,0.0,52%,419.0,,12.0,5.0,0.0,1.0,2.0
121,5108,13,11/7/2015,18:31,Gremio,Vasco,4-2-3-1,4-2-3-1,R. Machado Marques,C. Juarez Roth,Gremio,Arena do Grêmio,2,0,RS,RJ,21.0,0.0,62%,590.0,,16.0,1.0,0.0,0.0,6.0,7.0,0.0,38%,372.0,,12.0,3.0,0.0,0.0,3.0
122,5109,13,11/7/2015,21:00,Ponte Preta,Atletico-MG,4-2-3-1,4-2-3-1,A. Ferreira,L. Culpi,Atletico-MG, Moisés Lucarelli,0,2,SP,MG,11.0,0.0,44%,406.0,,13.0,1.0,0.0,2.0,4.0,13.0,0.0,56%,503.0,,19.0,3.0,0.0,0.0,4.0
123,5110,13,12/7/2015,11:01,Sao Paulo,Coritiba,4-2-3-1,4-2-3-1,J. Osorio,N. da Silveira Júnior,Sao Paulo, Morumbi,3,1,SP,PR,16.0,0.0,53%,447.0,,18.0,1.0,0.0,5.0,2.0,10.0,0.0,47%,397.0,,14.0,3.0,0.0,3.0,10.0
124,5111,13,12/7/2015,16:01,Joinville,Internacional,4-2-2-2,4-2-3-1,A. Batista,D. Aguirre Camblor,Internacional,Arena Joinville,0,2,SC,RS,8.0,0.0,63%,456.0,,17.0,4.0,0.0,4.0,6.0,7.0,0.0,37%,283.0,,19.0,3.0,0.0,3.0,2.0
125,5112,13,12/7/2015,16:00,Flamengo,Corinthians,4-1-4-1,4-2-3-1,C. Borges dos Santos,A. Bacchi,Corinthians, Maracanã,0,3,RJ,SP,16.0,0.0,60%,535.0,,7.0,0.0,0.0,7.0,13.0,8.0,0.0,40%,394.0,,15.0,2.0,0.0,1.0,1.0
126,5113,13,12/7/2015,16:01,Athletico-PR,Fluminense,4-2-3-1,4-2-3-1,M. Mendes,E. Alves Moreira,Fluminense,Estádio Joaquim Américo Guimarães,1,2,PR,RJ,23.0,0.0,59%,456.0,,12.0,1.0,0.0,1.0,10.0,9.0,0.0,41%,322.0,,11.0,2.0,0.0,2.0,2.0
127,5114,13,12/7/2015,16:01,Cruzeiro,Goias,4-2-3-1,4-3-1-2,V. Luxemburgo da Silva,J. Camargo,Cruzeiro, Mineirão,1,0,MG,GO,22.0,0.0,64%,537.0,,17.0,2.0,0.0,0.0,11.0,3.0,0.0,36%,315.0,,13.0,1.0,0.0,1.0,2.0
128,5115,13,12/7/2015,18:31,Sport,Palmeiras,4-3-3,4-2-3-1,E. Baptista,M. de Oliveira Santos,-,Arena de Pernambuco,2,2,PE,SP,11.0,0.0,59%,506.0,,10.0,2.0,0.0,5.0,6.0,12.0,0.0,41%,351.0,,17.0,1.0,0.0,3.0,4.0
129,5116,13,12/7/2015,18:31,Avai,Chapecoense,4-2-3-1,4-3-1-2,G. Kleina,V. Eutrópio,Avai,  Ressacada,2,1,SC,SC,14.0,0.0,39%,280.0,,15.0,4.0,0.0,4.0,6.0,13.0,0.0,61%,433.0,,14.0,2.0,0.0,1.0,7.0
130,5117,14,18/7/2015,18:28,Internacional,Goias,4-2-3-1,4-3-1-2,D. Aguirre Camblor,J. Camargo,Internacional,Estádio José Pinheiro Borda,2,1,RS,GO,8.0,0.0,63%,540.0,,18.0,1.0,0.0,1.0,6.0,10.0,0.0,37%,315.0,,12.0,1.0,0.0,4.0,5.0
131,5118,14,18/7/2015,18:29,Flamengo,Gremio,4-2-3-1,4-2-3-1,C. Borges dos Santos,R. Machado Marques,Flamengo, Maracanã,1,0,RJ,RS,21.0,0.0,39%,323.0,,12.0,1.0,0.0,1.0,7.0,6.0,0.0,61%,506.0,,11.0,5.0,0.0,1.0,4.0
132,5119,14,18/7/2015,21:05,Corinthians,Atletico-MG,4-2-3-1,4-2-3-1,A. Bacchi,L. Culpi,Corinthians,Neo Química Arena,1,0,SP,MG,8.0,0.0,44%,392.0,,12.0,1.0,0.0,4.0,2.0,16.0,0.0,56%,467.0,,15.0,1.0,0.0,2.0,6.0
133,5120,14,19/7/2015,11:02,Athletico-PR,Chapecoense,4-2-3-1,4-3-2-1,M. Mendes,V. Eutrópio,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,SC,20.0,0.0,56%,439.0,,14.0,2.0,0.0,2.0,7.0,10.0,0.0,44%,350.0,,13.0,3.0,0.0,4.0,1.0
134,5121,14,19/7/2015,16:01,Figueirense,Coritiba,4-4-2,4-2-3-1,A. Fucks,N. da Silveira Júnior,-, Orlando Scarpelli,0,0,SC,PR,9.0,0.0,41%,356.0,,20.0,1.0,0.0,2.0,2.0,12.0,0.0,59%,523.0,,18.0,2.0,0.0,0.0,2.0
135,5122,14,19/7/2015,16:02,Sport,Sao Paulo,4-2-3-1,3-4-1-2,E. Baptista,J. Osorio,Sport,Arena de Pernambuco,2,0,PE,SP,15.0,0.0,46%,408.0,,9.0,1.0,0.0,4.0,2.0,7.0,0.0,54%,468.0,,12.0,0.0,2.0,8.0,3.0
136,5123,14,19/7/2015,16:01,Fluminense,Vasco,4-2-3-1,4-2-3-1,E. Alves Moreira,C. Juarez Roth,Vasco, Maracanã,1,2,RJ,RJ,16.0,0.0,58%,375.0,,15.0,2.0,0.0,0.0,9.0,8.0,0.0,42%,287.0,,17.0,6.0,0.0,2.0,2.0
137,5124,14,19/7/2015,16:01,Palmeiras,Santos,4-2-3-1,4-2-3-1,M. de Oliveira Santos,D. Silvestre Júnior,Palmeiras,Allianz Parque,1,0,SP,SP,9.0,0.0,44%,301.0,,24.0,3.0,0.0,3.0,2.0,14.0,0.0,56%,374.0,,10.0,3.0,0.0,3.0,5.0
138,5125,14,19/7/2015,18:31,Cruzeiro,Avai,4-2-3-1,4-2-3-1,V. Luxemburgo da Silva,G. Kleina,-, Mineirão,1,1,MG,SC,20.0,0.0,67%,554.0,,7.0,1.0,0.0,1.0,6.0,9.0,0.0,33%,263.0,,16.0,3.0,0.0,0.0,3.0
139,5126,14,19/7/2015,18:31,Joinville,Ponte Preta,4-4-2,4-2-3-1,A. Batista,A. Ferreira,-,Arena Joinville,1,1,SC,SP,21.0,0.0,54%,451.0,,11.0,2.0,0.0,1.0,8.0,8.0,0.0,46%,397.0,,14.0,5.0,0.0,1.0,2.0
140,5127,15,25/7/2015,19:21,Avai,Athletico-PR,4-2-3-1,4-2-3-1,G. Kleina,M. Mendes,Athletico-PR,  Ressacada,1,2,SC,PR,20.0,0.0,47%,362.0,,5.0,3.0,0.0,2.0,7.0,18.0,0.0,53%,442.0,,17.0,3.0,0.0,1.0,2.0
141,5128,15,25/7/2015,19:30,Gremio,Sport,4-2-3-1,4-2-3-1,R. Machado Marques,E. Baptista,-,Arena do Grêmio,1,1,RS,PE,17.0,0.0,57%,582.0,,6.0,0.0,0.0,7.0,13.0,8.0,0.0,43%,462.0,,8.0,0.0,0.0,0.0,4.0
142,5129,15,25/7/2015,20:59,Atletico-MG,Figueirense,4-2-3-1,4-2-3-1,L. Culpi,A. Fucks,Atletico-MG,Estádio Raimundo Sampaio,1,0,MG,SC,15.0,0.0,62%,508.0,,16.0,2.0,0.0,1.0,8.0,8.0,0.0,38%,311.0,,19.0,4.0,0.0,3.0,9.0
143,5130,15,26/7/2015,11:02,Chapecoense,Fluminense,4-2-3-1,4-2-3-1,V. Eutrópio,E. Alves Moreira,Chapecoense,Arena Condá,2,1,SC,RJ,9.0,0.0,48%,372.0,,15.0,2.0,0.0,3.0,1.0,12.0,0.0,52%,373.0,,16.0,3.0,1.0,1.0,10.0
144,5131,15,26/7/2015,11:00,Santos,Joinville,4-2-3-1,4-4-2,D. Silvestre Júnior,A. Batista,Santos,Estádio Urbano Caldeira,2,0,SP,SC,13.0,0.0,50%,481.0,,4.0,2.0,0.0,7.0,7.0,10.0,0.0,50%,482.0,,12.0,2.0,0.0,2.0,6.0
145,5132,15,26/7/2015,15:59,Ponte Preta,Internacional,4-2-3-1,4-2-2-2,A. Ferreira,D. Aguirre Camblor,-, Moisés Lucarelli,0,0,SP,RS,21.0,0.0,58%,416.0,,10.0,2.0,0.0,1.0,13.0,13.0,0.0,42%,315.0,,19.0,2.0,0.0,3.0,8.0
146,5133,15,26/7/2015,16:01,Coritiba,Corinthians,4-4-1-1,4-2-3-1,N. da Silveira Júnior,A. Bacchi,-, Couto Pereira,1,1,PR,SP,11.0,0.0,54%,461.0,,7.0,3.0,0.0,10.0,5.0,8.0,0.0,46%,405.0,,18.0,3.0,0.0,0.0,5.0
147,5134,15,26/7/2015,16:02,Sao Paulo,Cruzeiro,4-2-3-1,4-2-3-1,J. Osorio,V. Luxemburgo da Silva,Sao Paulo, Morumbi,1,0,SP,MG,10.0,0.0,49%,428.0,,16.0,0.0,0.0,4.0,5.0,11.0,0.0,51%,457.0,,14.0,1.0,0.0,0.0,2.0
148,5135,15,26/7/2015,15:59,Goias,Flamengo,4-3-1-2,4-2-3-1,J. Camargo,C. Borges dos Santos,Flamengo,Estádio do Governo do Estado de Goiás (Serra Dourada),0,1,GO,RJ,14.0,0.0,43%,330.0,,11.0,2.0,0.0,0.0,11.0,8.0,0.0,57%,448.0,,6.0,1.0,0.0,1.0,4.0
149,5136,15,26/7/2015,18:33,Vasco,Palmeiras,4-2-3-1,4-2-3-1,C. Juarez Roth,M. de Oliveira Santos,Palmeiras,Estádio Vasco da Gama,1,4,RJ,SP,8.0,0.0,56%,446.0,,14.0,3.0,0.0,8.0,8.0,18.0,0.0,44%,363.0,,21.0,1.0,0.0,5.0,4.0
150,5137,16,29/7/2015,21:59,Corinthians,Vasco,4-2-3-1,4-3-1-2,A. Bacchi,C. Juarez Roth,Corinthians,Neo Química Arena,3,0,SP,RJ,20.0,0.0,60%,552.0,,7.0,0.0,0.0,0.0,3.0,11.0,0.0,40%,357.0,,15.0,3.0,0.0,9.0,4.0
151,5138,16,29/7/2015,22:01,Atletico-MG,Sao Paulo,4-3-2-1,3-4-1-2,L. Culpi,J. Osorio,Atletico-MG, Mineirão,3,1,MG,SP,14.0,0.0,49%,521.0,,6.0,0.0,0.0,2.0,3.0,15.0,0.0,51%,550.0,,6.0,1.0,0.0,7.0,4.0
152,5139,16,1/8/2015,18:29,Fluminense,Gremio,4-2-3-1,4-2-3-1,E. Alves Moreira,R. Machado Marques,Fluminense, Maracanã,1,0,RJ,RS,12.0,0.0,45%,399.0,,16.0,3.0,0.0,3.0,4.0,9.0,0.0,55%,484.0,,13.0,1.0,1.0,1.0,4.0
153,5140,16,2/8/2015,11:02,Coritiba,Goias,4-4-1-1,4-1-2-1-2,N. da Silveira Júnior,J. Camargo,-, Couto Pereira,1,1,PR,GO,17.0,0.0,61%,459.0,,11.0,4.0,0.0,3.0,9.0,14.0,0.0,39%,297.0,,19.0,4.0,0.0,1.0,7.0
154,5141,16,2/8/2015,11:01,Palmeiras,Athletico-PR,4-2-3-1,4-2-3-1,M. de Oliveira Santos,M. Mendes,Athletico-PR,Allianz Parque,0,1,SP,PR,16.0,0.0,51%,433.0,,13.0,1.0,0.0,2.0,5.0,9.0,0.0,49%,442.0,,18.0,2.0,0.0,2.0,4.0
155,5142,16,2/8/2015,16:00,Joinville,Avai,4-2-3-1,3-4-1-2,P. Lopes de Gusmão,G. Kleina,Joinville,Arena Joinville,2,0,SC,SC,3.0,0.0,51%,393.0,,22.0,2.0,0.0,2.0,10.0,8.0,0.0,49%,392.0,,9.0,1.0,0.0,0.0,4.0
156,5143,16,2/8/2015,16:00,Internacional,Chapecoense,4-2-3-1,4-2-3-1,D. Aguirre Camblor,V. Eutrópio,-,Estádio José Pinheiro Borda,0,0,RS,SC,11.0,0.0,64%,509.0,,4.0,3.0,0.0,2.0,11.0,11.0,0.0,36%,301.0,,13.0,2.0,0.0,3.0,7.0
157,5144,16,2/8/2015,16:01,Figueirense,Ponte Preta,4-4-2,4-2-3-1,A. Fucks,A. Ferreira,Figueirense, Orlando Scarpelli,3,1,SC,SP,12.0,0.0,44%,303.0,,19.0,2.0,0.0,1.0,4.0,19.0,0.0,56%,388.0,,18.0,3.0,0.0,1.0,5.0
158,5145,16,2/8/2015,16:01,Flamengo,Santos,4-2-3-1,4-2-3-1,C. Borges dos Santos,D. Silvestre Júnior,-, Maracanã,2,2,RJ,SP,26.0,0.0,55%,443.0,,17.0,4.0,0.0,2.0,9.0,10.0,0.0,45%,395.0,,14.0,2.0,0.0,0.0,3.0
159,5146,16,2/8/2015,18:29,Sport,Cruzeiro,4-2-3-1,4-3-3,E. Baptista,V. Luxemburgo da Silva,-,Arena de Pernambuco,0,0,PE,MG,7.0,0.0,49%,457.0,,15.0,1.0,0.0,3.0,6.0,11.0,0.0,51%,473.0,,17.0,2.0,0.0,5.0,6.0
160,5147,17,8/8/2015,18:33,Avai,Fluminense,4-3-1-2,4-2-3-1,G. Kleina,E. Alves Moreira,Avai,  Ressacada,1,0,SC,RJ,13.0,0.0,30%,221.0,,14.0,2.0,0.0,2.0,6.0,13.0,0.0,70%,526.0,,12.0,2.0,0.0,3.0,9.0
161,5148,17,8/8/2015,21:01,Santos,Coritiba,4-2-3-1,4-4-1-1,D. Silvestre Júnior,N. da Silveira Júnior,Santos,Estádio Urbano Caldeira,3,0,SP,PR,12.0,0.0,51%,453.0,,12.0,1.0,0.0,1.0,5.0,8.0,0.0,49%,447.0,,15.0,4.0,0.0,3.0,5.0
162,5149,17,9/8/2015,11:01,Athletico-PR,Sport,4-2-3-1,4-2-3-1,M. Mendes,E. Baptista,-,Estádio Joaquim Américo Guimarães,1,1,PR,PE,16.0,0.0,53%,516.0,,6.0,0.0,0.0,4.0,7.0,8.0,0.0,47%,491.0,,11.0,0.0,0.0,0.0,2.0
163,5150,17,9/8/2015,11:02,Vasco,Joinville,4-2-3-1,4-2-3-1,C. Juarez Roth,P. Lopes de Gusmão,-, Maracanã,0,0,RJ,SC,20.0,0.0,60%,440.0,,17.0,2.0,0.0,2.0,9.0,15.0,0.0,40%,301.0,,21.0,4.0,0.0,3.0,9.0
164,5151,17,9/8/2015,16:03,Sao Paulo,Corinthians,3-4-1-2,4-2-3-1,J. Osorio,A. Bacchi,-, Morumbi,1,1,SP,SP,19.0,0.0,59%,503.0,,13.0,4.0,0.0,7.0,8.0,10.0,0.0,41%,354.0,,16.0,1.0,1.0,4.0,5.0
165,5152,17,9/8/2015,16:01,Cruzeiro,Palmeiras,4-3-3,4-2-3-1,V. Luxemburgo da Silva,M. de Oliveira Santos,Cruzeiro, Mineirão,2,1,MG,SP,17.0,0.0,48%,415.0,,21.0,4.0,0.0,4.0,5.0,13.0,0.0,52%,446.0,,18.0,3.0,0.0,4.0,7.0
166,5153,17,9/8/2015,15:59,Ponte Preta,Flamengo,4-2-3-1,4-2-3-1,D. Ghidoni Junior,C. Borges dos Santos,Ponte Preta, Moisés Lucarelli,1,0,SP,RJ,10.0,0.0,41%,337.0,,17.0,2.0,0.0,0.0,3.0,16.0,0.0,59%,457.0,,16.0,4.0,0.0,0.0,4.0
167,5154,17,9/8/2015,16:02,Goias,Atletico-MG,4-2-2-2,4-2-3-1,J. Camargo,L. Culpi,-,Estádio do Governo do Estado de Goiás (Serra Dourada),0,0,GO,MG,13.0,0.0,37%,347.0,,8.0,2.0,0.0,3.0,2.0,8.0,0.0,63%,568.0,,11.0,2.0,0.0,0.0,6.0
